student_id,entry_term,college,major,stem,first_gen,pell_eligible,works_20plus_hrs,hs_gpa,fall25_credits_attempted,fall25_credits_earned,fall25_gpa,gateway_math_grade,lms_logins_first4wks,advising_visits_ay25,spring26_gpa,cumulative_gpa,retained_fall26,class_level_fall26
LU26048,Fall 2025,Nursing & Health,Nursing,1,1,1,0,2.91,16,16,3.05,C,108,1,3.45,3.25,1,Sophomore
LU26049,Fall 2025,Business,Accounting,0,1,1,1,3.6,15,15,2.83,B,80,2,2.99,2.91,1,Sophomore
LU26050,Fall 2025,Arts & Sciences,Biology,1,1,1,1,3.49,12,12,2.36,C,107,3,2.4,2.38,1,Sophomore
LU26051,Fall 2025,Engineering,Civil Engineering,1,0,0,0,3.8,15,11,1.87,W,94,5,2.06,1.97,1,Freshman
LU26052,Fall 2025,Business,Marketing,0,0,0,1,3.67,14,14,2.22,D,87,0,1.86,2.04,0,Not enrolled
LU26053,Fall 2025,Engineering,Mechanical Engineering,1,0,1,1,3.16,17,14,2.13,C,76,3,2.16,2.14,1,Sophomore
LU26054,Fall 2025,Education,Secondary Education,0,1,1,0,3.22,16,16,3.69,,83,1,3.81,3.75,1,Sophomore
LU26055,Fall 2025,Engineering,Computer Science,1,0,1,1,3.77,15,15,2.85,C,92,3,2.38,2.62,1,Sophomore
LU26056,Fall 2025,Engineering,Computer Science,1,1,0,0,3.87,15,12,1.96,D,114,1,1.54,1.75,0,Not enrolled
LU26057,Fall 2025,Arts & Sciences,English,0,0,1,0,3.21,16,16,2.37,B,129,1,2.3,2.34,1,Sophomore
LU26058,Fall 2025,Business,Management,0,1,0,0,3.39,14,14,3.1,B,81,1,3.01,3.05,1,Sophomore
LU26059,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.0,16,13,1.7,,89,3,1.23,1.46,1,Sophomore
LU26060,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.55,13,13,2.3,C,64,4,2.28,2.29,1,Sophomore
LU26061,Fall 2025,Arts & Sciences,English,0,1,0,0,3.81,14,14,4.0,A,127,1,4.0,4.0,1,Sophomore
LU26062,Fall 2025,Undeclared,Undeclared,0,0,0,1,2.54,16,16,2.62,,63,5,3.18,2.9,1,Sophomore
LU26063,Fall 2025,Business,Accounting,0,0,0,0,3.69,14,14,2.87,C,89,2,2.75,2.81,1,Sophomore
LU26064,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.48,17,17,2.42,D,90,1,1.92,2.17,1,Sophomore
LU26065,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,3.18,13,6,1.23,D,77,3,,1.23,0,Not enrolled
LU26066,Fall 2025,Nursing & Health,Public Health,0,0,0,1,3.19,15,15,3.42,,99,2,3.34,3.38,1,Sophomore
LU26067,Fall 2025,Arts & Sciences,Political Science,0,1,0,0,3.4,14,14,2.77,,114,0,2.65,2.71,1,Sophomore
LU26068,Fall 2025,Business,Finance,0,1,1,1,3.55,12,12,2.81,C,90,1,3.03,2.92,1,Sophomore
LU26069,Fall 2025,Business,Finance,0,0,0,1,3.13,13,13,2.51,D,61,2,2.36,2.43,1,Sophomore
LU26070,Fall 2025,Engineering,Civil Engineering,1,0,0,1,3.24,17,17,2.31,W,105,1,1.93,2.12,0,Not enrolled
LU26071,Fall 2025,Education,Elementary Education,0,1,0,0,3.11,16,16,2.36,C,68,0,2.82,2.59,1,Sophomore
LU26072,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,3.18,16,16,2.35,,96,5,2.47,2.41,1,Sophomore
LU26073,Fall 2025,Engineering,Computer Science,1,0,1,0,3.09,14,14,2.51,C,74,1,1.7,2.1,1,Sophomore
LU26074,Fall 2025,Arts & Sciences,Mathematics,1,0,1,0,3.43,13,13,3.09,B,69,3,3.78,3.44,1,Sophomore
LU26075,Fall 2025,Education,Secondary Education,0,1,0,1,3.44,15,15,3.39,,34,0,3.03,3.21,1,Sophomore
LU26076,Fall 2025,Arts & Sciences,English,0,1,1,0,3.73,14,14,3.81,,54,3,4.0,3.91,1,Sophomore
LU26077,Fall 2025,Business,Marketing,0,0,1,1,3.99,14,14,4.0,A,88,2,3.77,3.88,1,Sophomore
LU26078,Fall 2025,Engineering,Mechanical Engineering,1,0,1,0,3.43,16,16,2.25,F,49,2,2.48,2.36,1,Sophomore
LU26079,Fall 2025,Education,Secondary Education,0,0,1,0,3.62,15,15,3.24,B,87,1,3.36,3.3,1,Sophomore
LU26080,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.72,12,12,3.05,,101,1,2.71,2.88,1,Sophomore
LU26081,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.58,14,14,2.96,B,96,1,2.87,2.92,1,Sophomore
LU26082,Fall 2025,Undeclared,Undeclared,0,1,0,0,3.31,14,14,3.97,,139,0,4.0,3.99,1,Sophomore
LU26083,Fall 2025,Business,Management,0,0,0,0,3.73,14,14,4.0,B,66,0,3.29,3.65,1,Sophomore
LU26084,Fall 2025,Arts & Sciences,Political Science,0,0,1,0,4.0,15,15,3.54,B,92,0,3.97,3.75,1,Sophomore
LU26085,Fall 2025,Engineering,Electrical Engineering,1,1,0,1,3.69,16,16,3.61,C,69,2,3.45,3.53,1,Sophomore
LU26086,Fall 2025,Arts & Sciences,Mathematics,1,1,0,1,3.79,15,15,2.39,C,35,6,,2.39,0,Not enrolled
LU26087,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.14,12,12,2.15,F,63,5,2.16,2.15,1,Sophomore
LU26088,Fall 2025,Arts & Sciences,Biology,1,0,1,0,3.0,16,12,2.0,F,132,1,2.16,2.08,1,Sophomore
LU26089,Fall 2025,Arts & Sciences,Biology,1,1,1,0,3.4,13,13,2.41,B,72,0,2.46,2.44,0,Not enrolled
LU26090,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.09,14,10,1.31,W,141,0,1.33,1.32,1,Freshman
LU26091,Fall 2025,Business,Accounting,0,0,0,1,3.17,16,16,2.45,,77,3,2.17,2.31,1,Sophomore
LU26092,Fall 2025,Nursing & Health,Nursing,1,1,1,1,3.3,15,12,1.89,C,100,3,0.98,1.43,0,Not enrolled
LU26093,Fall 2025,Education,Elementary Education,0,1,0,1,3.8,16,16,2.1,F,46,0,1.46,1.78,0,Not enrolled
LU26094,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.42,14,14,3.39,A,49,1,3.5,3.45,1,Sophomore
LU26095,Fall 2025,Business,Finance,0,0,0,1,3.2,14,14,1.93,W,39,1,2.0,1.97,1,Sophomore
LU26096,Fall 2025,Arts & Sciences,English,0,1,0,1,3.34,17,17,2.74,B,125,1,2.85,2.8,1,Sophomore
LU26097,Fall 2025,Arts & Sciences,English,0,0,0,0,3.63,15,15,3.18,,77,0,2.98,3.08,1,Sophomore
LU26098,Fall 2025,Undeclared,Undeclared,0,1,1,0,3.42,15,15,2.37,C,47,2,,2.37,0,Not enrolled
LU26099,Fall 2025,Arts & Sciences,English,0,1,1,0,3.36,13,13,3.22,,136,0,3.13,3.17,1,Sophomore
LU26100,Fall 2025,Education,Elementary Education,0,1,1,0,2.65,15,12,1.89,,66,1,1.96,1.93,1,Sophomore
LU26101,Fall 2025,Business,Finance,0,0,0,0,2.89,17,17,2.25,F,100,0,2.63,2.44,1,Sophomore
LU26102,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.31,13,13,2.32,,85,1,,2.32,0,Not enrolled
LU26103,Fall 2025,Nursing & Health,Public Health,0,0,1,1,3.45,15,15,3.39,B,64,0,3.63,3.51,1,Sophomore
LU26104,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.38,14,14,2.97,C,48,3,2.94,2.96,1,Sophomore
LU26105,Fall 2025,Education,Secondary Education,0,0,0,0,2.97,14,14,3.04,C,100,0,3.52,3.28,1,Sophomore
LU26106,Fall 2025,Arts & Sciences,English,0,0,1,1,3.41,14,14,3.54,B,62,1,3.12,3.33,1,Sophomore
LU26107,Fall 2025,Arts & Sciences,Chemistry,1,0,1,0,4.0,16,16,3.28,B,67,0,2.74,3.01,1,Sophomore
LU26108,Fall 2025,Nursing & Health,Nursing,1,0,0,0,2.54,15,15,2.88,B,119,1,3.14,3.01,1,Sophomore
LU26109,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,3.86,14,14,3.76,B,56,1,3.87,3.81,1,Sophomore
LU26110,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.81,15,15,3.58,,63,0,3.78,3.68,1,Sophomore
LU26111,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,3.08,13,13,2.03,D,63,3,1.03,1.53,0,Not enrolled
LU26112,Fall 2025,Arts & Sciences,English,0,1,1,0,3.3,16,16,1.94,F,59,3,2.19,2.07,1,Sophomore
LU26113,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,2.87,15,12,2.15,C,60,2,2.01,2.08,1,Sophomore
LU26114,Fall 2025,Nursing & Health,Nursing,1,1,0,1,3.85,17,17,2.27,C,66,0,1.9,2.08,1,Sophomore
LU26115,Fall 2025,Nursing & Health,Nursing,1,1,1,1,3.83,12,12,3.06,B,88,2,2.94,3.0,1,Sophomore
LU26116,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.6,14,14,4.0,A,70,1,3.38,3.69,1,Sophomore
LU26117,Fall 2025,Business,Finance,0,1,0,1,3.17,14,14,3.38,B,61,0,2.96,3.17,1,Sophomore
LU26118,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.05,15,15,2.73,,13,2,3.31,3.02,1,Sophomore
LU26119,Fall 2025,Engineering,Civil Engineering,1,0,0,1,3.57,16,13,2.16,C,35,3,,2.16,0,Not enrolled
LU26120,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.44,12,12,3.1,B,66,0,3.02,3.06,1,Sophomore
LU26121,Fall 2025,Arts & Sciences,English,0,0,0,1,3.84,16,16,3.28,,55,2,4.0,3.64,1,Sophomore
LU26122,Fall 2025,Education,Secondary Education,0,0,0,1,2.99,13,13,2.59,,97,2,2.6,2.6,0,Not enrolled
LU26123,Fall 2025,Business,Marketing,0,1,1,0,3.57,16,16,2.09,,66,3,2.05,2.07,1,Sophomore
LU26124,Fall 2025,Education,Secondary Education,0,0,0,0,3.07,14,14,3.32,A,161,2,2.99,3.15,1,Sophomore
LU26125,Fall 2025,Nursing & Health,Nursing,1,0,1,0,3.63,17,17,3.45,B,97,1,3.37,3.41,1,Sophomore
LU26126,Fall 2025,Education,Elementary Education,0,0,1,0,3.67,13,13,4.0,B,69,2,3.68,3.84,1,Sophomore
LU26127,Fall 2025,Arts & Sciences,Chemistry,1,0,1,0,3.44,16,16,2.88,B,89,1,3.05,2.96,1,Sophomore
LU26128,Fall 2025,Business,Finance,0,0,0,0,3.06,15,15,2.76,C,70,3,3.79,3.28,1,Sophomore
LU26129,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.56,12,12,2.91,B,63,1,3.19,3.05,1,Sophomore
LU26130,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.07,15,15,4.0,,102,0,3.76,3.88,1,Sophomore
LU26131,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.77,17,17,2.91,B,87,0,2.89,2.9,1,Sophomore
LU26132,Fall 2025,Business,Management,0,1,0,0,2.52,16,16,2.88,B,66,2,2.98,2.93,1,Sophomore
LU26133,Fall 2025,Business,Marketing,0,1,0,0,2.89,15,15,2.82,B,109,1,2.36,2.59,1,Sophomore
LU26134,Fall 2025,Education,Secondary Education,0,0,0,0,3.84,13,13,3.31,,93,1,2.95,3.13,1,Sophomore
LU26135,Fall 2025,Arts & Sciences,Chemistry,1,0,1,1,3.79,16,16,4.0,A,108,1,3.68,3.84,1,Sophomore
LU26136,Fall 2025,Arts & Sciences,Political Science,0,1,0,0,3.81,12,12,3.29,A,96,3,3.57,3.43,1,Sophomore
LU26137,Fall 2025,Arts & Sciences,English,0,1,1,0,3.58,16,16,2.94,,62,0,2.19,2.56,0,Not enrolled
LU26138,Fall 2025,Nursing & Health,Public Health,0,0,0,0,3.36,17,17,3.51,B,77,0,3.26,3.39,1,Sophomore
LU26139,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.4,14,11,2.18,F,110,1,2.18,2.18,1,Freshman
LU26140,Fall 2025,Engineering,Civil Engineering,1,1,1,1,3.63,16,16,3.21,B,92,1,2.87,3.04,1,Sophomore
LU26141,Fall 2025,Nursing & Health,Kinesiology,1,0,0,1,2.92,15,15,2.52,F,55,1,2.58,2.55,1,Sophomore
LU26142,Fall 2025,Business,Management,0,0,0,1,3.92,15,15,3.26,C,119,0,3.42,3.34,1,Sophomore
LU26143,Fall 2025,Arts & Sciences,Biology,1,0,0,0,3.81,14,14,3.95,A,133,0,4.0,3.98,1,Sophomore
LU26144,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.41,15,15,3.21,B,135,3,3.65,3.43,1,Sophomore
LU26145,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.22,14,14,2.41,F,124,1,,2.41,0,Not enrolled
LU26146,Fall 2025,Education,Elementary Education,0,1,0,1,3.06,13,13,2.65,,69,2,2.7,2.68,1,Sophomore
LU26147,Fall 2025,Business,Management,0,0,0,0,3.17,12,12,2.7,W,72,1,2.49,2.6,1,Sophomore
LU26148,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.75,15,15,3.55,,63,1,3.6,3.57,1,Sophomore
LU26149,Fall 2025,Engineering,Computer Science,1,0,1,1,3.38,13,13,3.45,,126,1,3.59,3.52,1,Sophomore
LU26150,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.91,14,14,2.94,B,107,0,2.78,2.86,1,Sophomore
LU26151,Fall 2025,Business,Finance,0,0,0,0,3.43,13,13,2.65,C,70,0,,2.65,0,Not enrolled
LU26152,Fall 2025,Business,Accounting,0,0,0,1,3.73,15,15,3.7,A,65,2,3.2,3.45,0,Not enrolled
LU26153,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.49,12,12,2.47,,31,1,2.43,2.45,1,Sophomore
LU26154,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.67,13,13,2.7,D,131,0,3.37,3.04,1,Sophomore
LU26155,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.4,17,17,3.0,B,95,0,2.75,2.88,1,Sophomore
LU26156,Fall 2025,Business,Management,0,1,1,1,3.5,12,12,2.52,D,117,0,,2.52,0,Not enrolled
LU26157,Fall 2025,Education,Elementary Education,0,1,1,0,3.17,15,15,2.69,W,109,1,3.17,2.93,1,Sophomore
LU26158,Fall 2025,Business,Marketing,0,0,1,0,3.48,12,12,2.94,C,90,2,2.84,2.89,1,Sophomore
LU26159,Fall 2025,Engineering,Electrical Engineering,1,0,1,1,3.99,15,15,2.62,C,67,1,2.61,2.61,1,Sophomore
LU26160,Fall 2025,Nursing & Health,Nursing,1,1,1,0,3.29,13,13,3.78,A,99,1,4.0,3.89,1,Sophomore
LU26161,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.29,16,16,2.26,C,84,2,1.93,2.09,1,Sophomore
LU26162,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.15,16,16,1.65,,80,1,1.51,1.58,1,Sophomore
LU26163,Fall 2025,Arts & Sciences,Political Science,0,1,1,1,3.96,13,13,3.26,,57,1,3.11,3.18,1,Sophomore
LU26164,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.85,12,12,2.99,B,95,3,2.75,2.87,1,Sophomore
LU26165,Fall 2025,Nursing & Health,Nursing,1,0,0,1,2.71,12,9,2.05,W,65,3,1.98,2.02,1,Freshman
LU26166,Fall 2025,Arts & Sciences,Political Science,0,0,0,1,3.04,14,14,3.37,,84,1,2.83,3.1,1,Sophomore
LU26167,Fall 2025,Nursing & Health,Nursing,1,0,0,1,3.14,15,11,1.89,F,69,2,,1.89,0,Not enrolled
LU26168,Fall 2025,Business,Finance,0,0,0,0,3.73,15,15,3.46,,94,2,3.5,3.48,0,Not enrolled
LU26169,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.28,12,12,3.32,A,113,1,3.5,3.41,1,Sophomore
LU26170,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.22,14,14,1.29,F,23,3,0.91,1.1,0,Not enrolled
LU26171,Fall 2025,Nursing & Health,Public Health,0,1,1,0,3.58,17,17,2.94,,120,0,3.29,3.12,1,Sophomore
LU26172,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.58,15,15,3.13,,23,1,3.49,3.31,1,Sophomore
LU26173,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.33,15,15,3.7,A,149,2,3.64,3.67,1,Sophomore
LU26174,Fall 2025,Education,Secondary Education,0,1,0,0,3.99,14,14,3.48,A,40,1,2.99,3.23,1,Sophomore
LU26175,Fall 2025,Arts & Sciences,English,0,0,1,0,4.0,14,14,2.83,B,106,0,3.12,2.97,1,Sophomore
LU26176,Fall 2025,Arts & Sciences,English,0,1,1,1,3.03,15,15,3.29,,92,0,3.09,3.19,1,Sophomore
LU26177,Fall 2025,Education,Secondary Education,0,1,1,0,3.49,15,15,3.44,,67,1,4.0,3.72,1,Sophomore
LU26178,Fall 2025,Engineering,Computer Science,1,0,0,0,3.49,13,13,3.45,,121,0,3.59,3.52,1,Sophomore
LU26179,Fall 2025,Arts & Sciences,Psychology,0,1,0,1,3.35,15,12,1.99,D,56,1,1.98,1.98,1,Sophomore
LU26180,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,2.87,15,15,3.41,B,127,2,3.2,3.31,1,Sophomore
LU26181,Fall 2025,Arts & Sciences,Mathematics,1,0,0,1,3.25,14,10,1.87,D,68,4,1.49,1.68,0,Not enrolled
LU26182,Fall 2025,Engineering,Computer Science,1,0,0,0,3.75,16,16,3.98,A,96,2,4.0,3.99,1,Sophomore
LU26183,Fall 2025,Business,Accounting,0,1,1,1,3.4,16,16,3.05,F,76,2,2.12,2.58,0,Not enrolled
LU26184,Fall 2025,Education,Secondary Education,0,1,0,0,3.6,15,15,3.05,B,60,1,3.33,3.19,1,Sophomore
LU26185,Fall 2025,Nursing & Health,Nursing,1,0,0,1,3.88,14,14,3.51,A,135,1,3.55,3.53,1,Sophomore
LU26186,Fall 2025,Arts & Sciences,Political Science,0,0,0,1,3.48,14,14,2.92,C,65,0,2.68,2.8,0,Not enrolled
LU26187,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.23,15,15,2.81,C,149,2,3.35,3.08,1,Sophomore
LU26188,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.62,13,13,3.24,,77,3,2.68,2.96,0,Not enrolled
LU26189,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.38,16,16,2.56,C,82,2,2.48,2.52,1,Sophomore
LU26190,Fall 2025,Arts & Sciences,English,0,1,0,0,3.4,15,15,1.95,D,100,2,2.01,1.98,1,Sophomore
LU26191,Fall 2025,Engineering,Civil Engineering,1,0,0,1,3.65,16,16,2.69,C,50,2,2.96,2.83,1,Sophomore
LU26192,Fall 2025,Education,Elementary Education,0,0,0,0,3.21,13,10,2.13,,67,2,2.07,2.1,1,Freshman
LU26193,Fall 2025,Engineering,Civil Engineering,1,1,0,1,2.93,16,13,1.59,W,74,2,,1.59,0,Not enrolled
LU26194,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.11,16,16,2.59,C,123,1,2.69,2.64,1,Sophomore
LU26195,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,3.12,15,15,2.38,C,19,0,2.58,2.48,1,Sophomore
LU26196,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.63,15,15,2.92,C,65,1,3.28,3.1,1,Sophomore
LU26197,Fall 2025,Education,Secondary Education,0,0,0,0,2.92,14,14,2.39,,55,0,2.03,2.21,0,Not enrolled
LU26198,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.86,15,15,3.86,B,63,1,3.9,3.88,1,Sophomore
LU26199,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.29,14,14,2.56,C,125,2,3.0,2.78,1,Sophomore
LU26200,Fall 2025,Arts & Sciences,Political Science,0,0,1,1,3.73,16,16,2.5,C,66,1,2.01,2.25,1,Sophomore
LU26201,Fall 2025,Business,Accounting,0,1,0,1,3.27,15,15,1.72,C,70,2,1.71,1.71,1,Sophomore
LU26202,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,2.99,15,15,2.81,,136,0,2.24,2.52,1,Sophomore
LU26203,Fall 2025,Education,Elementary Education,0,0,1,1,3.18,15,15,1.93,F,89,1,1.83,1.88,0,Not enrolled
LU26204,Fall 2025,Education,Secondary Education,0,0,0,1,3.95,16,16,3.26,,100,2,3.59,3.43,1,Sophomore
LU26205,Fall 2025,Education,Secondary Education,0,0,0,1,4.0,15,15,3.41,,76,0,3.82,3.61,1,Sophomore
LU26206,Fall 2025,Arts & Sciences,Political Science,0,1,0,0,4.0,15,15,4.0,,104,3,4.0,4.0,1,Sophomore
LU26207,Fall 2025,Arts & Sciences,English,0,1,0,0,3.54,13,13,2.48,C,91,0,2.13,2.3,1,Sophomore
LU26208,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,3.55,17,17,2.73,B,54,1,2.12,2.42,1,Sophomore
LU26209,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.28,16,16,2.34,,71,1,,2.34,0,Not enrolled
LU26210,Fall 2025,Nursing & Health,Nursing,1,0,1,0,3.07,17,17,2.26,,58,0,1.68,1.97,1,Sophomore
LU26211,Fall 2025,Arts & Sciences,Chemistry,1,0,1,1,3.01,14,7,1.55,W,75,1,1.79,1.67,1,Freshman
LU26212,Fall 2025,Business,Accounting,0,1,1,0,3.57,16,16,3.03,,100,3,2.5,2.76,0,Not enrolled
LU26213,Fall 2025,Education,Secondary Education,0,0,1,0,3.03,16,16,3.26,,114,1,3.0,3.13,1,Sophomore
LU26214,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.62,15,15,2.3,,133,1,2.62,2.46,1,Sophomore
LU26215,Fall 2025,Business,Management,0,0,0,0,3.07,12,12,2.43,D,83,2,2.31,2.37,1,Sophomore
LU26216,Fall 2025,Education,Elementary Education,0,0,0,0,3.43,13,13,3.74,,100,1,3.39,3.57,1,Sophomore
LU26217,Fall 2025,Nursing & Health,Kinesiology,1,1,1,1,3.68,15,11,1.76,D,100,3,,1.76,0,Not enrolled
LU26218,Fall 2025,Arts & Sciences,Biology,1,0,0,0,3.64,14,14,3.5,,52,1,3.66,3.58,1,Sophomore
LU26219,Fall 2025,Arts & Sciences,Biology,1,0,0,0,3.14,14,14,2.43,,59,0,2.41,2.42,1,Sophomore
LU26220,Fall 2025,Nursing & Health,Nursing,1,0,0,1,3.6,17,17,2.19,C,101,0,1.81,2.0,0,Not enrolled
LU26221,Fall 2025,Arts & Sciences,Chemistry,1,1,1,0,3.77,14,14,3.37,B,67,1,3.09,3.23,1,Sophomore
LU26222,Fall 2025,Engineering,Civil Engineering,1,1,1,1,3.11,15,15,3.02,B,52,1,2.74,2.88,0,Not enrolled
LU26223,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.92,17,17,2.94,B,144,0,3.36,3.15,1,Sophomore
LU26224,Fall 2025,Engineering,Computer Science,1,1,0,0,3.8,16,16,3.25,B,66,1,2.7,2.98,1,Sophomore
LU26225,Fall 2025,Engineering,Computer Science,1,0,1,1,3.17,15,11,2.2,W,98,2,2.96,2.58,1,Freshman
LU26226,Fall 2025,Undeclared,Undeclared,0,0,1,1,3.29,16,16,2.31,,78,2,2.2,2.25,1,Sophomore
LU26227,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.71,13,13,3.09,C,98,0,2.93,3.01,1,Sophomore
LU26228,Fall 2025,Undeclared,Undeclared,0,1,0,0,3.6,12,12,3.09,,40,2,3.52,3.3,1,Sophomore
LU26229,Fall 2025,Education,Elementary Education,0,0,0,0,3.71,14,14,3.56,B,113,4,3.7,3.63,1,Sophomore
LU26230,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.87,14,14,3.78,A,117,0,3.99,3.89,1,Sophomore
LU26231,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.31,13,13,3.45,,141,3,3.85,3.65,1,Sophomore
LU26232,Fall 2025,Arts & Sciences,English,0,0,0,0,3.47,15,15,2.53,,104,2,2.7,2.62,1,Sophomore
LU26233,Fall 2025,Education,Elementary Education,0,0,1,0,3.57,13,13,3.64,,75,1,4.0,3.82,1,Sophomore
LU26234,Fall 2025,Arts & Sciences,English,0,0,1,1,3.25,13,13,2.87,,80,1,2.97,2.92,1,Sophomore
LU26235,Fall 2025,Arts & Sciences,Biology,1,1,1,1,2.79,15,15,2.94,C,47,0,2.98,2.96,1,Sophomore
LU26236,Fall 2025,Education,Elementary Education,0,1,0,1,3.06,14,14,2.3,,37,1,2.65,2.47,1,Sophomore
LU26237,Fall 2025,Business,Accounting,0,1,1,1,3.74,15,15,2.86,,115,0,3.51,3.18,1,Sophomore
LU26238,Fall 2025,Business,Accounting,0,0,0,0,3.5,16,16,2.71,C,111,1,3.38,3.05,1,Sophomore
LU26239,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.79,14,14,2.98,C,76,0,2.86,2.92,1,Sophomore
LU26240,Fall 2025,Arts & Sciences,Economics,0,1,1,1,3.17,16,16,2.35,,38,2,2.5,2.43,1,Sophomore
LU26241,Fall 2025,Arts & Sciences,English,0,0,0,1,3.66,17,17,2.13,D,63,3,,2.13,0,Not enrolled
LU26242,Fall 2025,Engineering,Civil Engineering,1,1,1,0,3.51,16,16,3.26,C,89,1,2.93,3.1,1,Sophomore
LU26243,Fall 2025,Arts & Sciences,Chemistry,1,1,0,0,3.45,15,12,2.08,C,78,2,1.97,2.02,1,Sophomore
LU26244,Fall 2025,Engineering,Mechanical Engineering,1,0,1,0,2.9,16,16,2.63,C,53,1,2.72,2.68,1,Sophomore
LU26245,Fall 2025,Nursing & Health,Kinesiology,1,1,1,1,3.15,14,11,2.12,,79,4,2.31,2.22,1,Freshman
LU26246,Fall 2025,Business,Marketing,0,0,1,0,3.84,17,17,3.68,A,79,4,3.71,3.7,1,Sophomore
LU26247,Fall 2025,Business,Management,0,0,1,1,3.76,14,14,2.8,,59,0,3.4,3.1,1,Sophomore
LU26248,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.08,16,16,2.54,B,83,0,2.68,2.61,1,Sophomore
LU26249,Fall 2025,Arts & Sciences,Political Science,0,1,1,0,3.43,12,12,3.84,,88,1,4.0,3.92,1,Sophomore
LU26250,Fall 2025,Education,Secondary Education,0,0,0,0,2.99,16,16,2.44,,131,1,2.4,2.42,1,Sophomore
LU26251,Fall 2025,Arts & Sciences,Economics,0,1,1,1,3.35,16,13,1.95,D,143,1,1.82,1.89,1,Sophomore
LU26252,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.95,16,12,1.94,,97,1,1.65,1.79,0,Not enrolled
LU26253,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.77,14,14,2.56,,79,0,2.4,2.48,1,Sophomore
LU26254,Fall 2025,Education,Secondary Education,0,0,1,1,3.35,13,13,2.62,,68,2,2.2,2.41,1,Sophomore
LU26255,Fall 2025,Arts & Sciences,Mathematics,1,0,1,0,3.45,14,14,2.79,C,86,2,3.38,3.08,1,Sophomore
LU26256,Fall 2025,Engineering,Mechanical Engineering,1,1,1,0,3.03,16,16,2.77,C,49,2,2.48,2.63,1,Sophomore
LU26257,Fall 2025,Engineering,Civil Engineering,1,1,0,1,3.13,16,7,1.1,,39,2,0.97,1.03,1,Freshman
LU26258,Fall 2025,Business,Finance,0,1,1,0,3.91,16,16,3.24,,57,3,2.88,3.06,1,Sophomore
